stream_title,stream_url,stream_status,stream_type,is_rewind,category,poi,poi_detail,provider,provider_url,address,latitude,longitude,last_updated
"十勝川白鳥大橋ライブカメラ（十勝川温泉第一ホテル屋上より） Live Camera in The Hakutyo Bridge of Tokachi River, Hokkaido in Japan - YouTube",https://www.youtube.com/watch?v=m7W5jYfIRNo,TRUE,video,TRUE,河川,白鳥大橋,十勝川温泉第一ホテル屋上,十勝毎日新聞 - YouTube,https://www.youtube.com/@kachimai/streams,北海道室蘭市,42.315204,140.973784,2024-04-10 11:04:28
淀川お天気カメラ - YouTube,https://www.youtube.com/watch?v=dLT0ndv98bU,TRUE,video,TRUE,河川,淀川,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,大阪府,34.686394,135.519994,2024-06-05 16:47:52
梅田情報カメラ - YouTube,https://www.youtube.com/watch?v=QJmOiyZPhV4,TRUE,video,TRUE,鉄道,梅田,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,大阪府大阪市北区,34.686394,135.519994,2024-04-10 15:48:15
新御堂筋ライブカメラ - YouTube,https://www.youtube.com/watch?v=7BGWIFgWMZg,TRUE,video,TRUE,道路,新御堂筋,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,大阪府大阪市北区豊崎6丁目18 新淀川大橋,34.686394,135.519994,2024-06-05 16:48:06
大阪空港ライブカメラ - YouTube,https://www.youtube.com/watch?v=0C2EK3VUdLw,TRUE,video,TRUE,空港,大阪空港,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,大阪府豊中市螢池西町3丁目555,34.686394,135.519994,2024-04-10 15:39:32
宝塚お天気カメラ - YouTube,https://www.youtube.com/watch?v=rPJksdxOggI,TRUE,video,TRUE,その他,宝塚,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,兵庫県宝塚市,34.799817,135.360098,2024-04-10 15:41:49
元祖 大阪空港ライブカメラ - YouTube,https://www.youtube.com/watch?v=_a8mtGByV5M,TRUE,video,TRUE,空港,大阪空港,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,大阪府豊中市螢池西町3丁目555,34.686394,135.519994,2024-04-10 15:42:29
大阪空港ライブカメラ裏 - YouTube,https://www.youtube.com/watch?v=MPVW-vMigkI,TRUE,video,TRUE,空港,大阪空港,,Kansai HD - YouTube,https://www.youtube.com/@kansaihd/streams,大阪府豊中市螢池西町3丁目555,34.686394,135.519994,2024-04-10 15:48:21
【岐阜県郡上市】郡上八幡 お天気カメラ LIVECAM - YouTube,https://www.youtube.com/watch?v=agU27LLGyZg,TRUE,video,TRUE,その他,群上八藩,,郡上どっとcom - YouTube,https://www.youtube.com/@gujodotcom/streams,岐阜県郡上市八幡町小野二丁目,35.754345,136.967549,2024-06-05 16:51:57
【24Live】釧路夕焼け倶楽部＆ANAクラウンプラザホテル釧路 - YouTube,https://www.youtube.com/watch?v=PaV9QIXFcEQ,TRUE,video,TRUE,海岸,釧路港,ANAクラウンプラザホテル釧路・18Fラウンジ,釧路夕焼け倶楽部& ANA釧路 - YouTube,https://www.youtube.com/@ANA-fu7mv,北海道釧路市知人町1-1,42.984856,144.38167,2024-04-10 23:05:08
🔴【生中継】京都タワー Kyoto Japan Live Camera 🌙京都ライブカメラ 🏢🗼🕯🎑　森信三郎商舗より生中継 🌕 即時影像 LiveCam　天気 京都観光 天体 - YouTube,https://www.youtube.com/watch?v=IQKJPxjnjUw,TRUE,video,TRUE,観光,京都タワー,,butsuguya(京都の祭、観光地をモバイルライブ配信) - YouTube,https://www.youtube.com/@butsuguya,京都府京都市下京区東塩小路町721-1,35.021279,135.755635,2024-04-10 23:03:42
🔴🎥【LIVE】京都ライブカメラ 東本願寺 (KYOTO JAPAN LIVE CAMERA) 森信三郎商舗から生中継 即時影像 livecam　#nhk紅白歌合戦 #Ado #聖地 - YouTube,https://www.youtube.com/watch?v=aT3saBHTTyE,TRUE,video,TRUE,観光,東本願寺,,butsuguya(京都の祭、観光地をモバイルライブ配信) - YouTube,https://www.youtube.com/@butsuguya,京都府京都市下京区烏丸通七条上る,35.021279,135.755635,2024-04-10 23:07:50
【24Live】釧路展望レストランまいづる【夕焼け】 - YouTube,https://www.youtube.com/watch?v=5oqgO75Eenc,TRUE,video,TRUE,海岸,釧路港,釧路市生涯学習センター,釧路夕焼け倶楽部& ANA釧路 - YouTube,https://www.youtube.com/@ANA-fu7mv,北海道釧路市知人町1-1,42.984856,144.38167,2024-04-10 23:15:09
朝日ＴＮ山形側 のカメラ画像,https://www2.thr.mlit.go.jp/Bumon/J76301/livecam/cctv007.html,TRUE,image,FALSE,道路,朝日ＴＮ山形側,,酒田河川国道事務所,https://www.thr.mlit.go.jp/sakata/index.html,山形県鶴岡市田麦俣 田麦俣トンネル,38.727183,139.826725,2024-04-08 20:15:03
米の粉ＤＩ前 のカメラ画像,https://www2.thr.mlit.go.jp/Bumon/J76301/livecam/cctv001.html,TRUE,image,FALSE,道路,米の粉ＤＩ,,酒田河川国道事務所,https://www.thr.mlit.go.jp/sakata/index.html,山形県鶴岡市上名川11-1,38.727183,139.826725,2024-04-10 14:21:48
南日本新聞　桜島ライブカメラ,https://373news.com/_sakucap/index.php,TRUE,image,TRUE,山岳,桜島,鹿児島市の南日本新聞会館９Ｆ,南日本新聞,https://373news.com/_sakucap/,鹿児島県鹿児島市与次郎1丁目9-33,31.596789,130.557339,2024-04-09 13:13:29
"HBC情報カメラ・いまの旭川 ",https://www.hbc.co.jp/info-cam/asahikawa.html,TRUE,image,FALSE,その他,旭川の市街地北側,OMO7旭川 by 星野リゾート」の屋上,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道旭川市六条通九丁目右1,43.771404,142.365314,2024-04-10 14:18:19
HBC情報カメラ・いまの稲穂峠,https://www.hbc.co.jp/info-cam/inahotoge.html,TRUE,image,FALSE,道路,北海道余市郡仁木町字稲穂峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道岩内郡共和町国富,42.980407,140.611175,2024-04-10 14:18:36
HBC情報カメラ・いまの岩見沢,https://www.hbc.co.jp/info-cam/iwamizawa.html,TRUE,image,FALSE,鉄道,ＪＲ岩見沢駅中央口前の広場,岩見沢市自治体ネットワークセンターの屋上,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道岩見沢市有明町南1-20,43.203852,141.759587,2024-04-10 14:18:45
HBC情報カメラ・いまの釧路,https://www.hbc.co.jp/info-cam/kushiro.html,TRUE,image,FALSE,河川,幣舞橋,釧路川南側の高台にある釧路市生涯学習センター「まなぼっと幣舞」,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道釧路市幣舞町4-28,42.984856,144.38167,2024-04-10 11:06:16
HBC情報カメラ・いまの広尾｜HBC北海道放送,https://www.hbc.co.jp/info-cam/hiroo.html,TRUE,image,FALSE,海岸,十勝港,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道広尾郡広尾町会所前六丁目-2,42.285841,143.311498,2024-04-10 12:42:12
HBC情報カメラ・いまの江差,https://www.hbc.co.jp/info-cam/esashi.html,TRUE,image,FALSE,海岸,江差港,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道檜山郡江差町 江差港北埠頭,41.869244,140.12756,2024-04-10 12:42:59
HBC情報カメラ・いまの根室花咲港,https://www.hbc.co.jp/info-cam/nemuro.html,TRUE,image,FALSE,海岸,根室花咲港,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道根室市花咲港434,43.330036,145.582903,2024-04-10 12:45:08
HBC情報カメラ・いまの札幌,https://www.hbc.co.jp/info-cam/sapporo.html,TRUE,image,FALSE,その他,大通公園,大通ビッセ屋上,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道札幌市中央区大通西三丁目7 北洋大通センター,43.061414,141.35389,2024-04-10 12:48:37
HBC情報カメラ・いまの三国峠帯広側,https://www.hbc.co.jp/info-cam/mikuni.html,TRUE,image,FALSE,道路,三国峠帯広側,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道河東郡上士幌町字三股国有林,43.232615,143.296243,2024-04-10 12:51:40
HBC情報カメラ・いまの室蘭｜HBC北海道放送,https://www.hbc.co.jp/info-cam/muroran.html,TRUE,image,FALSE,海岸,室蘭港,特別養護老人ホーム「幸清会　みたらの杜」の屋上,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道室蘭市絵鞆町二丁目22-37,42.333853,140.937252,2024-04-10 13:29:15
HBC情報カメラ・いまの斜里町ウトロ｜HBC北海道放送,https://www.hbc.co.jp/info-cam/utoro.html,TRUE,image,FALSE,海岸,斜里町ウトロ,KIKI知床　ナチュラルリゾート,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道斜里郡斜里町ウトロ香川192,44.0720219,145.000412,2024-04-10 13:31:55
HBC情報カメラ・いまの狩勝峠,https://www.hbc.co.jp/info-cam/karikachi.html,TRUE,image,FALSE,道路,狩勝峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道空知郡南富良野町字落合地内,43.164088,142.568522,2024-04-10 13:33:07
HBC情報カメラ・いまの小樽,https://www.hbc.co.jp/info-cam/otaru.html,TRUE,image,FALSE,海岸,小樽運河,小樽運河に近い15階建てビル,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道小樽市港町5-4,43.1907527,140.994605,2024-04-10 13:38:25
HBC情報カメラ・いまの新千歳空港,https://www.hbc.co.jp/info-cam/shinchitose.html,TRUE,image,FALSE,空港,新千歳空港,セイコーエプソン（株）千歳事業所の工場ビル,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道千歳市美々758-173,42.783915,141.695934,2024-04-10 13:39:58
HBC情報カメラ・いまの石北峠,https://www.hbc.co.jp/info-cam/sekihoku.html,TRUE,image,FALSE,道路,石北峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道上川郡上川町字層雲峡国有林,43.847128,142.770459,2024-04-10 13:40:58
HBC情報カメラ・いまの帯広,https://www.hbc.co.jp/info-cam/obihiro.html,TRUE,image,FALSE,鉄道,ＪＲ帯広駅北口,プレミアホテル-CABIN-帯広,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道帯広市西一条南十一丁目,42.919751,143.204013,2024-04-10 13:42:07
HBC情報カメラ・いまの稚内,https://www.hbc.co.jp/info-cam/wakkanai.html,TRUE,image,FALSE,海岸,ＪＲ稚内駅,ドーミーイン稚内,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道稚内市中央二丁目7-13,45.418418,141.674318,2024-04-10 13:46:40
HBC情報カメラ・いまの中山峠,https://www.hbc.co.jp/info-cam/nakayama.html,TRUE,image,FALSE,道路,中山峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道虻田郡喜茂別町字川上中山峠,42.795439,140.934532,2024-04-10 13:50:59
HBC情報カメラ・いまの日勝峠9合目,https://www.hbc.co.jp/info-cam/nissyo.html,TRUE,image,FALSE,道路,"日勝峠9合目
",,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道虻田郡喜茂別町字川上中山峠,42.795439,140.934532,2024-04-10 13:51:33
HBC情報カメラ・いまの函館,https://www.hbc.co.jp/info-cam/hakodate.html,TRUE,image,FALSE,海岸,陸繋島・トンボロ,函館山,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道函館市函館山,41.768712,140.729108,2024-04-10 13:55:30
HBC情報カメラ・いまの函館ベイエリア,https://www.hbc.co.jp/info-cam/hakodatebayarea.html,TRUE,image,FALSE,海岸,函館ベイエリア,ＳＥＣ本社ビル,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道函館市末広町22-2,41.7661401,140.713669,2024-04-10 13:59:51
HBC情報カメラ・いまの美国峠,https://www.hbc.co.jp/info-cam/bikuni.html,TRUE,image,FALSE,道路,美国峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道積丹郡積丹町大字美国町小泊,43.260397,140.529642,2024-04-10 14:01:41
HBC情報カメラ・いまの美笛峠,https://www.hbc.co.jp/info-cam/bifue.html,TRUE,image,FALSE,道路,美笛峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道千歳市滝笛,42.821124,141.651139,2024-04-10 14:02:17
HBC情報カメラ・いまの北見,https://www.hbc.co.jp/info-cam/kitami.html,TRUE,image,FALSE,観光,北見,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道北見市大通西一丁目2-1,43.8052715,143.896082,2024-04-10 14:08:30
HBC情報カメラ・いまの北見峠,https://www.hbc.co.jp/info-cam/kitamitoge.html,TRUE,image,FALSE,道路,北見峠,,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道紋別郡遠軽町白滝国有林,44.061947,143.527726,2024-04-10 14:13:45
HBC情報カメラ・いまの留萌,https://www.hbc.co.jp/info-cam/rumoi.html,TRUE,image,FALSE,海岸,留萌市,留萌市役所,HBC情報カメラ,https://www.hbc.co.jp/snowfes2018/,北海道留萌市幸町一丁目11-11,43.940987,141.637009,2024-04-10 14:16:06
hujiyamaツインテラス・富士山ライブカメラ,https://www.fuefuki-kanko.jp/livecam/,TRUE,image,TRUE,山岳,富士山,fujiyamaツインテラス,ふえふき観光ナビ,https://www.fuefuki-kanko.jp/,山梨県笛吹市芦川町上芦川,35.663935,138.568379,2024-04-10 14:57:09
火山研究センターカメラ,https://www.aso.vgs.kyoto-u.ac.jp/camera/avl/index.html,TRUE,image,TRUE,山岳,,火山研究センター,火山研究センター,https://www.aso.vgs.kyoto-u.ac.jp/camera/index.html,熊本県阿蘇郡南阿蘇村河陽5280,32.790374,130.741134,2024-04-10 15:25:34
本堂カメラ,https://www.aso.vgs.kyoto-u.ac.jp/camera/hondo/index.html,TRUE,image,FALSE,山岳,,京都大学観測所,火山研究センター,https://www.aso.vgs.kyoto-u.ac.jp/camera/index.html,熊本県阿蘇市郡阿蘇市,32.790374,130.741134,2024-04-10 15:31:20
（公式）秋田八幡平スキー場 l　ライブカメラ,https://www.akihachi.jp/live.html,TRUE,image,FALSE,観光,秋田八幡平スキー場,秋田八幡平スキー場レストラン,秋田八幡平スキー場,https://www.akihachi.jp/index.html,秋田県鹿角市八幡平熊沢外8国有林,40.215789,140.788519,2024-04-10 15:49:21
錦帯橋・ライブカメラ,http://202.87.238.166/live/index.html?Language=1&ViewMode=pull,TRUE,image,FALSE,河川,錦帯橋,,岩国市公式ホームページ,https://kintaikyo.iwakuni-city.net/liveview.html#,山口県岩国市岩国,34.1665,132.218942,2024-04-10 15:59:37
【美馬市】観光サイト(うだつの町並み①),http://cam6.city.mima.lg.jp/live/index.html?Language=1&ViewMode=pull,TRUE,image,FALSE,観光,うだつの町並み,,【美馬市】観光サイト,https://www.city.mima.lg.jp/kanko/livecamera/,徳島県美馬市脇町大字脇町162-2,34.065728,134.559484,2024-04-11 0:43:01
【美馬市】観光サイト(うだつの町並み②),https://www.city.mima.lg.jp/kanko/livecamera/,TRUE,image,FALSE,観光,うだつの町並み,,【美馬市】観光サイト,https://www.city.mima.lg.jp/kanko/livecamera/,徳島県美馬市脇町大字脇町162-2,34.065728,134.559484,2024-04-11 0:43:10
【美馬市】観光サイト(穴吹川（二又の瀬）),http://cam3.city.mima.lg.jp/#view,TRUE,image,FALSE,河川,穴吹川（二又の瀬）,,【美馬市】観光サイト,https://www.city.mima.lg.jp/kanko/livecamera/,徳島県美馬市穴吹町口山,34.065728,134.559484,2024-04-11 0:46:24
JAL-天気情報(阿蘇くまもと空港),https://weather.jal.co.jp/livecam/spot.html?camid=410000175,TRUE,image,TRUE,空港,阿蘇くまもと空港,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,熊本県上益城郡益城町小谷1802-2,32.790374,130.741134,2024-04-11 12:59:07
JAL-天気情報(東京国際空港（羽田）1),https://weather.jal.co.jp/livecam/spot.html?camid=410000160,TRUE,image,TRUE,空港,東京国際空港（羽田）1,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,東京都大田区羽田空港,35.56126,139.715987,2024-04-11 13:06:48
JAL-天気情報（東京国際空港（羽田）2）,https://weather.jal.co.jp/livecam/spot.html?camid=410000161,TRUE,image,TRUE,空港,東京国際空港（羽田）2,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,東京都大田区羽田空港,35.56126,139.715987,2024-04-11 13:06:36
JAL-天気情報(東京国際空港（羽田）3),https://weather.jal.co.jp/livecam/spot.html?camid=410000151,TRUE,image,TRUE,空港,東京国際空港（羽田）3,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,東京都大田区羽田空港,35.56126,139.715987,2024-04-11 13:12:11
JAL-天気情報(東京国際空港（羽田）4),https://weather.jal.co.jp/livecam/spot.html?camid=410000150,TRUE,image,TRUE,空港,東京国際空港（羽田）4,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,東京都大田区羽田空港,35.56126,139.715987,2024-04-11 14:14:51
JAL-天気情報（大阪国際空港（伊丹））,https://weather.jal.co.jp/livecam/spot.html?camid=410000153,TRUE,image,TRUE,空港,大阪国際空港（伊丹）,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,大阪府豊中市螢池西町3丁目555,34.686394,135.519994,2024-04-11 13:14:17
JAL-天気情報（関西国際空港）,https://weather.jal.co.jp/livecam/spot.html?camid=410000158,TRUE,image,TRUE,空港,関西国際空港,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,大阪府泉佐野市泉州空港北1,34.686394,135.519994,2024-04-11 13:16:15
JAL-天気情報（新千歳空港）,https://weather.jal.co.jp/livecam/spot.html?camid=410000156,TRUE,image,TRUE,空港,新千歳空港,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,北海道千歳市美々,42.783915,141.695934,2024-04-11 13:17:30
JAL-天気情報（福岡空港）,https://weather.jal.co.jp/livecam/spot.html?camid=410000155,TRUE,image,TRUE,空港,福岡空港,,JAL天気予報,https://weather.jal.co.jp/livecam/index.html,福岡県福岡市博多区下臼井778-1,33.590787,130.414372,2024-04-11 14:13:27
