"id","stream_title","stream_url","stream_status","stream_type","is_rewind","category","poi","poi_detail","provider","provider_url","address","latitude","longitude","last_updated"
"yt_9YwP1iVLTM0","【ライブ】鹿児島県枕崎市より Ocean Hotel Iwato（右方向カメラ）(音あり)","https://www.youtube.com/watch?v=9YwP1iVLTM0","True","","True","","","","空と海を臨む宿 Ocean Hotel Iwato","https://www.youtube.com/channel/UCXIen52JAy3pttIX60JO0YA","","31.266476","130.309569","2025-01-28 00:42:02"
"yt_lxdlPZhIdEc","【LIVE】鹿児島県枕崎市より Ocean Hotel Iwato ホテル正面側","https://www.youtube.com/watch?v=lxdlPZhIdEc","True","","True","","","","空と海を臨む宿 Ocean Hotel Iwato","https://www.youtube.com/channel/UCXIen52JAy3pttIX60JO0YA","","31.26649","130.309201","2025-01-28 00:43:05"
"yt_Kodo4moG5n0","ヤッシーファミリー🌴🌴🌴🌴応援カメラ（鹿児島県枕崎市）フッキー🙋‍♂️👋もたまに・・・","https://www.youtube.com/watch?v=Kodo4moG5n0","True","","True","","","","空と海を臨む宿 Ocean Hotel Iwato","https://www.youtube.com/channel/UCXIen52JAy3pttIX60JO0YA","","31.266391","130.30944","2025-01-28 00:42:36"
"yt_qX5I4xWeBcg","【LIVE】鹿児島県枕崎市 Ocean Hotel Iwato 海側右方向(非常階段)カメラ(音あり)","https://www.youtube.com/watch?v=qX5I4xWeBcg","True","video","True","","","","空と海を臨む宿 Ocean Hotel Iwato","https://www.youtube.com/channel/UCXIen52JAy3pttIX60JO0YA","","31.26665","130.309206","2025-01-28 00:40:59"
"yt_vaKOG2K-MVc","【４K LIVE】鹿児島より Ocean Hotel Iwato（屋上４Kカメラ) - YouTube","https://www.youtube.com/watch?v=vaKOG2K-MVc","False","video","False","海岸","","Ocean Hotel Iwato","空と海を臨む宿 Ocean Hotel Iwato - YouTube","https://www.youtube.com/@OceanHotelIwato","鹿児島県枕崎市岩戸町58","31.560185","130.558141","2025-01-28 01:05:38"
"yt_Wg1LNQUrSrU","竹田綜合病院　A,B駐車場　ライブカメラ（福島県　会津若松市）","https://www.youtube.com/watch?v=Wg1LNQUrSrU","True","video","True","","","","竹田健康財団","https://www.youtube.com/channel/UCSNjhJfI5FVXx8xSDjNJhXQ","","37.491178","139.921711","2025-01-28 02:16:59"
"yt_t2lUdipZvAs","大人猫の部屋3階Live@笑にゃんこ王国(秩父) [Cat live]","https://www.youtube.com/watch?v=t2lUdipZvAs","True","video","True","","","","笑にゃんこ王国チャンネル","https://www.youtube.com/channel/UCwSNIL0FG4ucGM3AUW3tV0w","","36.042905","139.034966","2025-01-28 00:41:08"
"yt_M3jRmF8y9Rk","子猫の部屋Live@笑にゃんこ王国(秩父) [Cat live]","https://www.youtube.com/watch?v=M3jRmF8y9Rk","True","video","True","","","","笑にゃんこ王国チャンネル","https://www.youtube.com/channel/UCwSNIL0FG4ucGM3AUW3tV0w","","36.042905","139.034966","2025-01-28 00:41:30"
"yt_zxej04WQ9lI","大人猫の部屋2階カーリングLive@笑にゃんこ王国(秩父) [Cat live]","https://www.youtube.com/watch?v=zxej04WQ9lI","True","","True","","","","笑にゃんこ王国チャンネル","https://www.youtube.com/channel/UCwSNIL0FG4ucGM3AUW3tV0w","","36.042905","139.034966","2025-01-28 00:42:12"
"yt_jp8YydpqWJA","【LIVE】笠置キャンプ場ライブカメラ／Kasagi campsite livecam","https://www.youtube.com/watch?v=jp8YydpqWJA","True","video","True","観光","笠置大橋","","笠置キャンプ場 Channel","https://www.youtube.com/channel/UCXvHEXCqzgz1jha1o-15bFA","京都府相楽郡笠置町笠置","35.021279","135.755635","2024-04-15 18:16:31"
"yt__kNCRJ2Ray0","🔴筑波山【女体山】 🎌Japan Live! 24/7","https://www.youtube.com/watch?v=_kNCRJ2Ray0","True","video","True","山岳","筑波山","女体山","筑波山チャンネル","https://www.youtube.com/channel/UC_Ah4M1mOd8TW0Ou7X5wJ7w","茨城県つくば市沼田４","","","2025-01-28 01:22:07"
"yt_-S6yaOtupfQ","⭐️新登場⭐️ 🎦 筑波山 ライブカメラ  【女体山頂合流地点】","https://www.youtube.com/watch?v=-S6yaOtupfQ","True","video","True","山岳","筑波山","女体山","筑波山チャンネル","https://www.youtube.com/channel/UC_Ah4M1mOd8TW0Ou7X5wJ7w","茨城県つくば市筑波1","","","2025-01-28 02:16:17"
"yt_2CKn-Dp8eJE","🌺筑波山　ライブカメラ【筑波山梅林】","https://www.youtube.com/watch?v=2CKn-Dp8eJE","True","video","True","山岳","筑波山","筑波山梅林","筑波山チャンネル","https://www.youtube.com/channel/UC_Ah4M1mOd8TW0Ou7X5wJ7w","千葉県銚子市犬吠埼９５７５−２","","","2025-01-28 02:16:17"
"yt_PtIYII93OoE","🔴 筑波山  ライブカメラ【男体山】（実証試験中） 🎌Japan Live! 24/7","https://www.youtube.com/watch?v=PtIYII93OoE","True","video","True","山岳","筑波山","男体山","筑波山チャンネル","https://www.youtube.com/channel/UC_Ah4M1mOd8TW0Ou7X5wJ7w","茨城県つくば市筑波1","","","2025-01-28 02:16:17"
"yt_SrYLMM7O1tA","箕面大滝ライブ","https://www.youtube.com/watch?v=SrYLMM7O1tA","True","video","True","河川","箕面大滝","","箕面大滝ライブカメラ","https://www.youtube.com/channel/UCvdP2fWd4VP088XfRYx7wlA","東京都港区台場１丁目１−２","","","2025-01-28 01:22:06"
"yt_maMMEh-2Bsk","富士山・芦ノ湖ライブカメラ　～箱根大観山・アネスト岩田ターンパイク箱根より～　/　Mt. Fuji and Lake Ashinoko Live Camera - from Hakone, Japan","https://www.youtube.com/watch?v=maMMEh-2Bsk","True","video","True","","","","箱根ターンパイク株式会社 Official YouTube Channel","https://www.youtube.com/channel/UCEdkwjq31H4y3xfPST9ZFtg","","","","2025-01-28 02:16:11"
"yt_ZbAgfJKA8rw","箱根全山ウェブカメラ乙女峠 のライブ配信","https://www.youtube.com/watch?v=ZbAgfJKA8rw","True","video","False","","","","箱根全山ウェブカメラ乙女峠","https://www.youtube.com/channel/UCoXSony4Fgr3WS0aLlIBj6A","","35.273812","138.991245","2025-01-28 00:40:04"
"yt_Dqoqc3iKIog","箱根全山ウェブカメラ宮ノ下 のライブ配信","https://www.youtube.com/watch?v=Dqoqc3iKIog","True","","False","","","","箱根全山ウェブカメラ宮ノ下","https://www.youtube.com/channel/UCH2kxI0_9jw3630AJjq_ZbQ","","35.243405","139.062024","2025-01-28 00:42:50"
"yt_FLs2MYeA3eo","箱根全山ウェブカメラ箱根峠 のライブ配信","https://www.youtube.com/watch?v=FLs2MYeA3eo","True","video","True","","","","箱根全山ウェブカメラ箱根峠","https://www.youtube.com/channel/UCGwa_h2r99bxzAyQHJsh4iA","","35.186347","139.016327","2025-01-28 00:41:36"
"yt_I448I63fFiU","築地本願寺LIVE","https://www.youtube.com/watch?v=I448I63fFiU","True","","False","","","","築地本願寺","https://www.youtube.com/channel/UC1XCOdrEKT1QzJ_hYf5DKaQ","","35.666491","139.772317","2025-01-28 00:42:37"
"yt_YBeEj140-Z4","【ライブ配信】絶景・猪苗代スキー場 いなスキ！雪花火【東北・福島のスキー場】","https://www.youtube.com/watch?v=YBeEj140-Z4","True","video","False","","","","絶景・猪苗代スキー場","https://www.youtube.com/channel/UC8AHDeJk9r2ko0f2LWp8h1A","","37.573622","140.091659","2025-01-28 00:41:46"
"yt_2KvpCS_mVqQ","【ライブ配信】絶景・猪苗代スキー場（東北・福島）スカイエリア｜雲海と猪苗代湖","https://www.youtube.com/watch?v=2KvpCS_mVqQ","True","video","False","","","","絶景・猪苗代スキー場","https://www.youtube.com/channel/UC8AHDeJk9r2ko0f2LWp8h1A","","37.578097","140.088803","2025-01-28 00:39:57"
"yt_hEQioVpPGms","綾川町高山航空公園のライブ配信","https://www.youtube.com/watch?v=hEQioVpPGms","True","video","True","観光","高山航空公園","","綾川町高山航空公園","https://www.youtube.com/channel/UCS5Lu_lvzsHqshSod39ncoQ","香川県綾歌郡綾川町東分乙390-17","34.34016","134.04339","2024-04-13 19:25:15"
"yt_c2yEmi36pAc","綾川町高山航空公園のライブ配信２ - YouTube","https://www.youtube.com/watch?v=c2yEmi36pAc","False","video","False","観光","高山航空公園","","綾川町高山航空公園 - YouTube","https://www.youtube.com/@user-hw1vm9bm6h","香川県綾歌郡綾川町東分乙390-17","34.34016","134.04339","2025-01-28 01:05:33"
"yt_VOix1wTjheQ","【鎌倉】小町 若宮大路 段葛 ライブカメラ「置石fm. 」24/7 Japan Live Kamakura "" Wakamiya-Oji ""  湘南 混雑状況 お天気【カフェ気分】🌸🌿 ⛩","https://www.youtube.com/watch?v=VOix1wTjheQ","True","video","True","","","","置石fm. - 鎌倉ライブカメラ","https://www.youtube.com/channel/UCb3sHyV4iH4bGP_YCVzq0xA","","","","2025-01-28 02:16:11"
"yt_ooJwq5QEaQg","鎌倉 若宮大路 の空模様 ライブカメラ「置石fm.お天気カメラ」🌅🌇🌃🌠　The sky around Wakamiya-Oji in Kamakura. 気象状況 湘南 晴れ 雨 風 台風 雷 火球","https://www.youtube.com/watch?v=ooJwq5QEaQg","True","video","True","","","","置石fm. - 鎌倉ライブカメラ","https://www.youtube.com/channel/UCb3sHyV4iH4bGP_YCVzq0xA","","","","2025-01-28 02:16:11"
"yt_ra8Zv1PN6g0","高橋川ライブカメラ","https://www.youtube.com/watch?v=ra8Zv1PN6g0","True","video","True","","","","美浦村防災","https://www.youtube.com/channel/UC0s6R4hnWI0h7fA15tryySw","","35.99832","140.323183","2025-01-28 00:40:09"
"yt_zEywGO_xDO8","【ライブカメラ】山形県 大蔵村 肘折温泉","https://www.youtube.com/watch?v=zEywGO_xDO8","True","","True","","","","肘折温泉そば処寿屋","https://www.youtube.com/channel/UCcOSt2pOCZgE7gndPPEwhAw","","38.609343","140.166258","2025-01-28 00:43:19"
"yt_SIutzljpjFE","阿蘇中岳・草千里 4Kライブカメラ / Aso Nakadake and Kusasenri 4K Live Camera","https://www.youtube.com/watch?v=SIutzljpjFE","True","","True","","","","自然公園財団 阿蘇支部","https://www.youtube.com/channel/UCey3hahtkbKG9VrXTSotZoQ","","32.886471","131.052105","2025-01-28 00:42:31"
"yt_MwcMURMzJ7A","【4K】ライブカメラ-日本-浅草-隅田川-スカイツリー-屋形船","https://www.youtube.com/watch?v=MwcMURMzJ7A","True","video","True","河川","隅田川","浅草","船宿あみ清","https://www.youtube.com/channel/UCuS18SHV5Nhqi9OtreOBmnA","東京都台東区浅草２丁目３−１","","","2025-01-28 01:22:07"
"other_1635fc681d851ed6","英彦山神宮(授与所)","http://hikosan.aa4.netvolante.jp:81/view/view.shtml?id=34134&imagepath=%2Fmjpg%2Fvideo.mjpg&size=1","True","image","False","観光","英彦山神宮(授与所)","","英彦山神宮","https://hikosanjingu.or.jp/camera/","福岡県田川郡添田町英彦山1","33.571816","130.854088","2024-04-13 19:44:21"
"other_91f7ababcadc79c3","英彦山神宮(奉幣殿)","http://hikosan.aa4.netvolante.jp:1230/aca/index.html#view","True","image","False","観光","英彦山神宮(奉幣殿)","","英彦山神宮","https://hikosanjingu.or.jp/camera/","福岡県田川郡添田町英彦山1","33.571816","130.854088","2024-04-13 19:45:18"
"other_b06385f7b68ccc6a","英彦山神宮(下宮)","http://hikosan.aa4.netvolante.jp:1250/view/view.shtml?id=50368&imagepath=%2Fmjpg%2Fvideo.mjpg&size=1","True","image","False","観光","英彦山神宮(下宮)","","英彦山神宮","https://hikosanjingu.or.jp/camera/","福岡県田川郡添田町英彦山1","33.571816","130.854088","2024-04-13 19:38:27"
"other_27e6d922c3830282","英彦山神宮(社務所)","http://hikosan.aa4.netvolante.jp:82/#view","True","image","False","観光","英彦山神宮","","英彦山神宮","https://hikosanjingu.or.jp/camera/","福岡県田川郡添田町英彦山1","33.571816","130.854088","2024-04-13 19:45:02"
"other_dfe82e17cb2e2c78","英彦山神宮(参道)","http://hikosan.aa4.netvolante.jp:1210/view/view.shtml?id=75290&imagepath=%2Fmjpg%2Fvideo.mjpg&size=1","True","image","False","観光","英彦山神宮(参道)","","英彦山神宮","https://hikosanjingu.or.jp/camera/","福岡県田川郡添田町英彦山1","33.571816","130.854088","2024-04-13 19:43:42"
"yt_K2QKdhBBr5M","神栖市津波監視カメラ（鹿島港消防署）","https://www.youtube.com/watch?v=K2QKdhBBr5M","True","video","True","","","","茨城県神栖市チャンネル","https://www.youtube.com/channel/UCGq7GoIAlq8bhla7HaY8BKw","","35.910614","140.671145","2025-01-28 00:41:02"
"yt_nd5wYYZTGWE","ライブカメラ草津山光泉(境内)","https://www.youtube.com/watch?v=nd5wYYZTGWE","True","video","True","","","","草津山光泉寺","https://www.youtube.com/channel/UCdiW7R5zU1-JdnPWYx6SX1g","","","","2025-01-28 01:22:12"
"yt_rZeRkVEjwpg","ライブカメラ草津山光泉寺(五重塔)","https://www.youtube.com/watch?v=rZeRkVEjwpg","True","video","True","","","","草津山光泉寺","https://www.youtube.com/channel/UCdiW7R5zU1-JdnPWYx6SX1g","","","","2025-01-28 01:22:12"
"yt_RT_yg_qsK_M","「LIVECAMERA」草津温泉 西の河原・湯川LIVE","https://www.youtube.com/watch?v=RT_yg_qsK_M","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.624446","138.589265","2025-01-28 00:40:08"
"yt_UdOAbyzxKto","「LIVECAMERA 」草津温泉・西の河原公園駐車場","https://www.youtube.com/watch?v=UdOAbyzxKto","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.625479","138.595063","2025-01-28 00:41:53"
"yt_eJ6b7At43zI","「LIVECAMERA」草津温泉「湯畑」（移動式ライブカメラ）","https://www.youtube.com/watch?v=eJ6b7At43zI","False","video","False","観光","草津温泉湯畑","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津401","36.620711","138.596127","2024-04-08 20:11:52"
"yt_WbGZm0ocBBY","「LIVE CAMERA」草津温泉バスターミナル","https://www.youtube.com/watch?v=WbGZm0ocBBY","True","","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.620813","138.5964","2025-01-28 00:43:01"
"yt_AKlN2BM_l9U","「LIVECAMERA 」草津温泉・白根山ライブカメラ（移動式）","https://www.youtube.com/watch?v=AKlN2BM_l9U","True","video","True","山岳","草津白根山","草津白根山","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津","36.620711","138.596127","2024-04-08 20:00:05"
"yt_d6a0sL8lYGk","「LIVE CAMERA」草津温泉・温泉門","https://www.youtube.com/watch?v=d6a0sL8lYGk","False","video","False","観光","草津温泉門","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津454-9","36.620711","138.596127","2025-01-28 01:05:30"
"yt_ilsqTxvNLg0","「LIVECAMERA」草津温泉スキー場　天狗山山麓エリア","https://www.youtube.com/watch?v=ilsqTxvNLg0","False","video","False","観光","草津温泉スキー場","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津白根国有林158 林班","36.620711","138.596127","2025-01-28 02:16:23"
"yt_VZ7UthXFfTw","「LIVECAMERA 」草津温泉・本白根山ライブカメラ（固定式）","https://www.youtube.com/watch?v=VZ7UthXFfTw","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.622434","138.533515","2025-01-28 00:39:54"
"yt_MQ82Zs0z70o","「LIVECAMERA」裏草津地蔵 漫画堂 カフェ月の貌","https://www.youtube.com/watch?v=MQ82Zs0z70o","False","video","False","観光","地蔵カフェ 月の貌","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町132-1","36.620711","138.596127","2025-01-28 01:05:30"
"yt_Yz4ViDb-kUs","「LIVECAMERA」国道292号 草津温泉入口","https://www.youtube.com/watch?v=Yz4ViDb-kUs","True","","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.616218","138.592256","2025-01-28 00:42:33"
"yt_JDLSr4iqjIg","「LIVE CAMERA」草津温泉スキー場　天狗山山頂エリア","https://www.youtube.com/watch?v=JDLSr4iqjIg","False","video","False","観光","草津温泉スキー場 天狗山レストハウス","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津58","36.620711","138.596127","2025-01-28 02:16:23"
"yt_8FUL47uSV1U","「LIVECAMERA」裏草津地蔵 源泉広場","https://www.youtube.com/watch?v=8FUL47uSV1U","False","video","False","観光","伝統湯地蔵（地蔵源泉）","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津299","36.620711","138.596127","2025-01-28 01:05:30"
"yt_AOKNNFjAbjU","「LIVECAMERA」国道292号 草津温泉入口","https://www.youtube.com/watch?v=AOKNNFjAbjU","False","video","False","道路","草津町","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町草津","36.620711","138.596127","2025-01-28 01:05:30"
"yt_RJYYbPs8hjQ","「LIVECAMERA 」西の河原露天風呂入り口","https://www.youtube.com/watch?v=RJYYbPs8hjQ","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.624327","138.588389","2025-01-28 00:40:30"
"yt__1PfF1v9GJc","「LIVECAMERA 」草津温泉・温泉門無料駐車場","https://www.youtube.com/watch?v=_1PfF1v9GJc","True","","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.617743","138.592728","2025-01-28 00:43:01"
"yt_UEaCw0e6xlA","「LIVECAMERA」国道292号 草津前口","https://www.youtube.com/watch?v=UEaCw0e6xlA","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.596918","138.585996","2025-01-28 00:41:07"
"yt_1Zap-JuoJ5c","草津温泉街　全体　9面「LIVE CAMERA」","https://www.youtube.com/watch?v=1Zap-JuoJ5c","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.620942","138.596331","2025-01-28 02:16:56"
"yt_B_Sc1v1qR-g","「LIVECAMERA」草津温泉「湯畑」（移動式ライブカメラ）","https://www.youtube.com/watch?v=B_Sc1v1qR-g","True","","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.623216","138.597139","2025-01-28 00:43:06"
"yt_Xr781EeLdqs","「LIVE CAMERA」草津温泉・温泉門","https://www.youtube.com/watch?v=Xr781EeLdqs","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.61853","138.593442","2025-01-28 00:41:21"
"yt_42FEEwaiN5w","「LIVECAMERA」草津温泉スキー場　天狗山山麓エリア","https://www.youtube.com/watch?v=42FEEwaiN5w","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.628789","138.586858","2025-01-28 02:16:45"
"yt_VnRb8aFDK2M","「LIVECAMERA」天狗山 第一駐車場","https://www.youtube.com/watch?v=VnRb8aFDK2M","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.626589","138.585331","2025-01-28 00:40:32"
"yt_Rp9f385_IsY","「LIVECAMERA」草津運動茶屋公園 道の駅","https://www.youtube.com/watch?v=Rp9f385_IsY","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.614786","138.59027","2025-01-28 00:41:44"
"yt_HukImt03Im8","「LIVECAMERA 」草津温泉・白根山ライブカメラ（固定式）","https://www.youtube.com/watch?v=HukImt03Im8","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.807027","139.35504","2025-01-28 00:41:02"
"yt_UiFEvugm8kg","「LIVECAMERA」草津温泉・本白根山ライブカメラ（移動式）","https://www.youtube.com/watch?v=UiFEvugm8kg","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.622434","138.533515","2025-01-28 00:40:25"
"yt_GrEEoEmmrKs","「LIVECAMERA」　草津温泉「湯畑」湯滝前","https://www.youtube.com/watch?v=GrEEoEmmrKs","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.623351","138.596923","2025-01-28 02:16:53"
"yt_RafJ8Jj8uik","「LIVECAMERA」国道292号 草津前口","https://www.youtube.com/watch?v=RafJ8Jj8uik","False","video","False","道路","草津町","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","群馬県吾妻郡草津町前口","36.620711","138.596127","2024-04-08 20:17:48"
"yt_MK1s3viAjno","「LIVE CAMERA」草津温泉スキー場　天狗山山頂エリア","https://www.youtube.com/watch?v=MK1s3viAjno","True","video","True","","","","草津町公式YouTubeチャンネル","https://www.youtube.com/channel/UCbn5eHDjwmPC2K9RG8P0i_A","","36.630236","138.57777","2025-01-28 02:16:47"
"yt_2LsyIx6EHEE","【4K】東京ライブカメラ 荒川 土手 / Tokyo Live Camera Arakawa River","https://www.youtube.com/watch?v=2LsyIx6EHEE","True","video","True","河川","荒川","平井少年野球場","荒川 土手 河川敷グラウンド ライブカメラ","https://www.youtube.com/channel/UCrpdkCQKI1mfwB7WdKFOgYQ","東京都千代田区内幸町２丁目１−４ 日比谷中日ビル","","","2025-01-28 01:22:07"
"yt_SfK-NLz9-BM","Live. TOKYO 郊外からのライブカメラ","https://www.youtube.com/watch?v=SfK-NLz9-BM","True","video","True","","","","荒川なう","https://www.youtube.com/channel/UCaJnRUdUe0BqWqRMoGPUurA","","35.683926","139.860672","2025-01-28 00:41:37"
"yt_BYhdH_Dc06I","【菅平高原スキー場】表ダボス ビート1リフトライブカメラ Sugadaira Live Camera","https://www.youtube.com/watch?v=BYhdH_Dc06I","True","","True","","","","菅平プリンスホテル","https://www.youtube.com/channel/UCNQH-lj9U7xZ784LWipLiSg","","36.536778","138.348081","2025-01-28 00:42:13"
"yt_CxtZtKKjfZY","標高1230ｍ　信州 蓼科湖畔ライブカメラ＜蓼科山／北横岳　方向＞","https://www.youtube.com/watch?v=CxtZtKKjfZY","True","video","True","","","","蓼科湖畔 蓼の花ライブカメラ","https://www.youtube.com/channel/UCh-ZgieTtDdkrM1r_FIkX1Q","","","","2025-01-28 02:16:10"
"yt_D4YiBKIsZVA","JUPEERゲレンデライブカメラ","https://www.youtube.com/watch?v=D4YiBKIsZVA","True","","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.170174","140.397914","2025-01-28 00:43:05"
"yt_RHfXwQ-rF24","横倉ゲレンデライブカメラ","https://www.youtube.com/watch?v=RHfXwQ-rF24","True","","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.161605","140.395219","2025-01-28 00:43:15"
"yt_rpHUbj-7pR0","樹氷高原駅舎ライブカメラ","https://www.youtube.com/watch?v=rpHUbj-7pR0","True","video","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.151584","140.410788","2025-01-28 00:40:49"
"yt_6cR55F-J4ps","大森駐車場ライブカメラ","https://www.youtube.com/watch?v=6cR55F-J4ps","True","video","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.158221","140.382482","2025-01-28 00:41:10"
"yt_V9miaZRzawI","蔵王ロープウェイ駐車場ライブカメラ","https://www.youtube.com/watch?v=V9miaZRzawI","True","video","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.161616","140.394434","2025-01-28 00:40:28"
"yt_G-wKM6Dw3kA","蔵王サンライズライブカメラ","https://www.youtube.com/watch?v=G-wKM6Dw3kA","True","video","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.167459","140.402437","2025-01-28 00:40:42"
"yt_DnrgCsF1nAM","蔵王体育館駐車場ライブカメラ","https://www.youtube.com/watch?v=DnrgCsF1nAM","True","video","False","その他","蔵王体育館駐車場","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","山形県山形市蔵王温泉川前９４０","","","2025-01-28 01:22:08"
"yt_1vhtYFrjxBw","中央ロープウェイ第一駐車場ライブカメラ","https://www.youtube.com/watch?v=1vhtYFrjxBw","True","video","False","その他","中央ロープウェイ第一駐車場","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","大阪府大阪市中央区道頓堀１丁目９−１","","","2025-01-28 01:22:08"
"yt_416KwGEjTK4","中央ゲレンデライブカメラ","https://www.youtube.com/watch?v=416KwGEjTK4","True","video","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.166135","140.417168","2025-01-28 00:41:40"
"yt_nzCGgWtfVg0","パラダイスゲレンデライブカメラ","https://www.youtube.com/watch?v=nzCGgWtfVg0","True","video","False","","","","蔵王索道協会","https://www.youtube.com/channel/UC1xeTccsAQdz7-fF0eAa5HA","","38.159067","140.422184","2025-01-28 00:41:19"
"yt_u-YYTULBdPU","【Live Iriomote-Okinawa】世界自然遺産登録の西表島から「ライブカメラ」「 お天気カメラ」「面白動画」","https://www.youtube.com/watch?v=u-YYTULBdPU","True","video","True","","","","西表島動画配信サイト（ヤシガニNET）","https://www.youtube.com/channel/UCaWSwCh3Sy07sj5x2iyh11Q","","24.33333","123.818822","2025-01-28 00:40:25"
"yt_KHzcHZt77Q8","【ライブカメラ】大阪駅・新大阪駅 周辺の様子／ Live Camera Osaka - YouTube","https://www.youtube.com/watch?v=KHzcHZt77Q8","False","video","False","その他","大阪駅・新大阪駅","","読売テレビニュース - YouTube","https://www.youtube.com/@ytv_news","大阪府大阪市北区角田町8-6","34.686394","135.519994","2024-05-01 15:15:21"
"yt_6kJPx0WSLdk","立石公園駐車場ライブカメラ","https://www.youtube.com/watch?v=6kJPx0WSLdk","True","video","True","","","","諏訪市公式チャンネル","https://www.youtube.com/channel/UCFPHsl3dglA16jKQiLhxkiA","","","","2025-01-28 01:22:15"
"yt_NAHi9Q133Dc","４Ｋ【LIVE】諏訪湖八ヶ岳ライブカメラ2　信州　諏訪盆地　 自動巡回  PTZ Live stream in Lake Suwa Nagano Japan","https://www.youtube.com/watch?v=NAHi9Q133Dc","True","","True","","","","諏訪湖八ヶ岳ライブカメラ  4994 Land","https://www.youtube.com/channel/UChU3QHV-yZytG_AJgfL2bnw","","36.064223","138.078965","2025-01-28 02:16:24"
